,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score
107,donc mois sans restrictions auckland et mois pour lensemble du pays cest clair quon a t beaucoup plus confin ici de loin on na jamais t sans restrictions depuis mars   morts et une pidmie de burnout chez nos travailleurs de la sant,lisa_iannattone,2021-09-29,13:50:32,0,neutral,0.973631918,neutral,0.82141912,anger,0.770544648,negative,0.949333608,negative,0.401789129
108,the general health of the population will suffer its a very sad thought i dont believe there isnt a solution though humanity has solved very complex problems before we just have to decide to want a better solution that doesnt lead to the deterioration of our healthcare,lisa_iannattone,2021-09-29,18:35:19,1,negative,0.964489758,negative,0.764090896,sadness,0.689077735,negative,0.999707401,negative,0.459406525
109,on amp we commit to understand amp address intergenerational harm to indigenous peoples  children lost amp lasting impact on survivors families amp communities one place to learndonate is the woodland cultural centre,BrucePSquires,2021-09-30,16:11:31,0,neutral,0.761988938,neutral,0.671203256,sadness,0.997910082,positive,0.995200038,negative,0.485678434
110,theyre caring for the sickest covid patients and know all about what its taking to keep unvaccinated people alive in the icu sadly some will certainly die and leave their families without fathers brothers mothers sisters read this story,HamHealthSci,2021-10-01,17:14:25,1,negative,0.875386834,negative,0.580288589,sadness,0.906551242,positive,0.981693685,negative,0.387520283
111,care for ecls patients and on the covid unit in general requires more than just looking after the sickest of the sick it requires attention and focus on caring and looking after the entire team the level of burnout and the input they can provide in helping these patients,HamHealthSci,2021-10-01,17:18:48,1,neutral,0.842954755,neutral,0.609425306,love,0.991686165,positive,0.997832596,negative,0.409059167
112,quebec amp bc have already made covid vaccines mandatory for all health workerstoday ontario finally mandated vaccines for ltc onlywhy does the government always act so late resulting in preventable deathsamp then the action is just another half measure,AmitAryaMD,2021-10-01,17:26:54,0,negative,0.885266662,negative,0.812648833,joy,0.562696099,negative,0.999393106,negative,0.380741656
113,selection bias by death,lisa_iannattone,2021-10-03,17:54:21,0,negative,0.952100515,negative,0.800496221,anger,0.677549124,negative,0.999058068,negative,0.396445453
114,in ontario major depression is the most common mental illness see what quality care looks like with quality standards,OntarioHealthOH,2021-10-06,13:01:15,0,negative,0.7848804,negative,0.881776333,joy,0.984452128,negative,0.989334404,negative,0.493630618
115,people have a far greater chance of longterm health risks hospitalization or even death from an actual covid infection than any potential rare side effect to the vaccine including myocarditis or pericarditis,HamHealthSci,2021-10-06,19:44:06,0,negative,0.884127796,negative,0.875942588,fear,0.875763476,negative,0.900006413,negative,0.534476459
116,was such an inspiration for us all it is hard to express in words what this loss means for so many people sincere condolences to her family and loved ones,AmitAryaMD,2021-10-06,20:59:53,0,neutral,0.531685889,positive,0.542963088,joy,0.99834156,positive,0.964103341,negative,0.39692542
117,this is the book i wish i had written spread the word and join us october at  est for a reading and discussion of s amazing new book sorry for your loss register at ,tzippymfa,2021-10-08,13:25:58,0,positive,0.768153906,positive,0.877179325,surprise,0.645227849,negative,0.642837942,positive,0.387299865
118,anxiety disorders are characterized by excessivepersistent feelings of worry or fear and have a substantial effect on those with a disorder and their families a quality standard outlines what quality care looks like,OntarioHealthOH,2021-10-08,14:02:37,0,negative,0.805086195,negative,0.768974245,fear,0.479680091,positive,0.902064323,negative,0.398757428
119,we are so sorry for your loss ashley dr dent will always be remembered for his incredible contributions,mch_childrens,2021-10-08,23:30:56,0,positive,0.863794565,positive,0.698233962,joy,0.957317889,positive,0.992465615,negative,0.460116893
120,people have a far greater chance of longterm health risks hospitalization or even death from an actual covid infection than any potential rare side effect to the vaccine including myocarditis or pericarditis,HamHealthSci,2021-10-09,19:18:00,0,negative,0.884127796,negative,0.875942588,fear,0.875763476,negative,0.900006413,negative,0.534476459
121,the work of dismantling systemic racism in health care does not end with the emotional labour of bearing witness and creating safety in fact that is precisely where it beginsa must read primer,PackerTamar,2021-10-10,1:48:38,1,neutral,0.899909079,neutral,0.632786691,sadness,0.779526889,positive,0.957531512,negative,0.359950215
122,i dont understand those that are stressed by request for vaccine but not stressed from getting sick i get requests for exemption from vaccine all the time and yet to find one that meets criteria,ShaharLavi1,2021-10-10,13:07:33,0,negative,0.801763296,negative,0.683200002,sadness,0.601857185,negative,0.9442541,negative,0.378367782
123,in a country where people like dr prasad get a lot of airtime and are given way too much credibility in mainstream media dr feigldings style has proven to be very effective at reaching the general public with counter messaging everyone has a role i think he plays his well,lisa_iannattone,2021-10-12,17:05:49,0,neutral,0.851652443,positive,0.801484466,joy,0.998119056,positive,0.998890698,negative,0.360522628
124,one in three people has an anxiety disorder including phobias social anxiety panic disorder and agoraphobia our outlining care for anxiety disorders including obsessivecompulsive disorder or  are available,OntarioHealthOH,2021-10-12,18:35:03,0,negative,0.659315825,negative,0.756447196,fear,0.982007325,negative,0.627803445,negative,0.438497603
125,imagine being this childs parents and having to hear someone in power downplay the importance of your childs preventable death to world also these preexisting condition outings seem like a breach of patient confidentiality this child would be easily identifiable to many,lisa_iannattone,2021-10-12,22:26:18,0,negative,0.886548996,negative,0.891271591,joy,0.975078285,negative,0.999623656,negative,0.384859234
126,so sadto be honest someone coming back with a gun in that situation is probably the last thing i would have in mind here up north ,sebpoule,2021-10-12,23:25:38,0,negative,0.973202646,negative,0.852739215,joy,0.6114375,negative,0.998158038,negative,0.358406544
127,not sure i follow if influenza causes deaths annually with a  attack rate how can we expect a similar death toll of with a deadlier virus that we can expect to infect twice as many people  attack rate,lisa_iannattone,2021-10-13,16:01:33,0,negative,0.965379477,negative,0.89397192,joy,0.79183352,negative,0.999132574,negative,0.462358236
128,thankful for all of my ed nursing colleagues on  we are lost without and appreciate of all you do ,arcandandrew,2021-10-13,16:27:31,0,positive,0.939224958,positive,0.915235043,sadness,0.722140074,positive,0.991009116,negative,0.341924846
129,im going to be that person that points out that annual deaths in the us seems very unrealistic over deaths and counting since july in a vaccine era wave are we counting on immunity by infection to lower the ifr recent evidence suggests that it wont,lisa_iannattone,2021-10-13,16:50:50,1,negative,0.849939227,negative,0.550841808,sadness,0.464832187,negative,0.989472926,negative,0.38329339
130,hadnt seen this makes me even more skeptical of his estimations in his worst case version that led to k annual deaths he used an ifr of  still half of singapores with  vaccinated vs the uss  deathswave is more likely the uss best case scenario,lisa_iannattone,2021-10-14,0:25:16,0,negative,0.808047354,negative,0.725472212,fear,0.994249463,negative,0.999969721,negative,0.390968114
131,schlegel villages a forprofit ltc company had horrific outbreaks during  resulting in gt deathstoday the ontario government rewarded them with a license for a new bed ltc facilityif that doesnt tell you that the system is broken i dont know what will,AmitAryaMD,2021-10-14,14:54:48,0,negative,0.975749016,negative,0.869545221,sadness,0.997298539,negative,0.993290544,negative,0.461076409
132,preprint that reviews published casesverall comparable odds of symptomatic presentation were reported in the two infections however a higher icu admission rate was observed in reinfection vs first infection  vs  deaths were reported,lisa_iannattone,2021-10-15,3:59:36,0,neutral,0.822661042,neutral,0.696380913,fear,0.910519004,negative,0.993433237,negative,0.370966762
133,today is pregnancy and infant loss remembrance dayjennifer peter social worker at mcmaster university medical centre offers some ways to support someone who is going through this experience,mch_childrens,2021-10-15,13:13:00,0,neutral,0.61136955,neutral,0.676742315,joy,0.729628444,positive,0.804096282,negative,0.354317933
134,new saskatchewan is taking action against forprofit ltc by taking over extendicare facilitiesheres what ontario has done to protect forprofit ltc provide liability protection pay for full beds even if empty give subsidies for lost  offer new bed licenses,AmitAryaMD,2021-10-15,13:51:53,0,neutral,0.919092,neutral,0.768250644,sadness,0.779350877,negative,0.540295899,negative,0.371514171
135,early pregnancy loss happens in about one in five pregnancies for many it can be a difficult topic to discuss but many people will go through it our patient guide is designed to help patients play an active role in getting the best possible care,OntarioHealthOH,2021-10-15,14:02:16,0,neutral,0.804430246,neutral,0.605223417,joy,0.994403958,positive,0.939359784,negative,0.471451372
136,for years rose szypula and her family have been delivering gifts to children at mcmaster childrens hospital on one special day each yeartw infant death,mch_childrens,2021-10-15,16:10:02,0,neutral,0.823368609,neutral,0.739638448,joy,0.778081,positive,0.957407713,negative,0.396165043
137,today is pregnancy and infant loss awareness day,HamHealthSci,2021-10-15,17:30:35,0,neutral,0.915532231,neutral,0.557972431,joy,0.857733428,negative,0.570896268,positive,0.485981464
