,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
95,95,95,95,but it raises the issue that depending on case definitions surveillance testing rates recovery definitions hard to compare one country to another  it will also be impt to look at all deaths during this period regardless of covid to really understand impact,parsnipper,2020-04-18,05:06:05,negative,0.6320250630378723,neutral,0.5537169575691223,joy,0.9136092066764832,negative,0.6776490211486816,negative,0.394297331571579,negative
96,96,96,96,i helped that man but there are many whom i cant helpmy year old patient waiting for his stress testmy year old patient waiting for cataract surgerymy year old patient waiting for his neurostimulatormy year old patient waiting for her knee replacement,DocSchmadia,2020-04-18,17:07:18,neutral,0.8453493714332581,negative,0.7028083801269531,fear,0.7200237512588501,negative,0.921108901500702,negative,0.3795340359210968,negative
97,97,97,97,this made me tearful is working to  but it comes at a costfear loneliness isolation deterioration delayed care financial troubleto everyone we are in this together,DocSchmadia,2020-04-18,17:12:51,negative,0.9641329050064088,negative,0.8669975399971008,sadness,0.9969173669815063,negative,0.524582028388977,negative,0.5076709389686584,negative
98,98,98,98,sadly this was kits beach in vancouver around h tonight not as packed but definitely not m between everyone exception for same household members,DrMCGregoire,2020-04-19,02:13:05,negative,0.9296150207519532,neutral,0.5491661429405212,sadness,0.6004065871238708,negative,0.9980136156082152,negative,0.3663457334041595,negative
99,99,99,99,such sad news brian my condolences to your friends family and also to you  death at a difficult time,awruddiman,2020-04-19,22:07:53,negative,0.8494746685028076,negative,0.769583523273468,joy,0.4465440511703491,positive,0.9167634844779968,negative,0.4611449837684631,negative
100,100,100,100,this tribute to orthopaedic surgeon sadeq elhowsh,AnizKhalfan,2020-04-22,00:09:02,neutral,0.650158703327179,neutral,0.8298899531364441,joy,0.8222338557243347,positive,0.9994275569915771,positive,0.7226576209068298,neutral
101,101,101,101,i trained with the pc docs excellent group and top notch training site sad to see this resource not be available to future residents and medical students will certainly cause demise of rural medicine training if this persists more than a couple years,CMan_CCFP,2020-04-22,05:14:25,negative,0.7198682427406311,negative,0.7520748376846313,joy,0.6106627583503723,negative,0.9998028874397278,negative,0.338372141122818,negative
102,102,102,102,new bc testing guideline test if you have fever chills cough short of breath sore throat runny  stuffy nose loss of sense of smell headache muscle aches fatigue loss of appetite find a test site below,CalvinTongMD,2020-04-24,16:17:56,negative,0.7849863767623901,negative,0.7697169184684753,sadness,0.5347321629524231,negative,0.9996533393859864,negative,0.3688096106052398,negative
103,103,103,103,podcasts evidencebased tips for are a favourite under normal circumstances and have been a lifeline for stress cant recommend highly enough new season coming april,bechardmel,2020-04-24,17:42:46,positive,0.7640566825866699,positive,0.9416946172714232,joy,0.9782544374465942,positive,0.9886868000030518,positive,0.3944675922393799,positive
104,104,104,104,watching the vigil for the moms dads sons and daughters who died in the my heart is breaking this makes me so sad,DocSchmadia,2020-04-24,22:04:41,negative,0.9390022158622742,negative,0.9414112567901612,sadness,0.9987640380859376,positive,0.6698834896087646,negative,0.3977492749691009,negative
105,105,105,105,but covid deaths as shown in this chart arent as affected by testing unlike a chart of positive cases i believe unexpected deaths occurring now are tested for covid,kselandMD,2020-04-25,15:13:40,negative,0.5761232972145081,neutral,0.6546403169631958,joy,0.5712575316429138,negative,0.9961567521095276,positive,0.3632407784461975,negative
106,106,106,106,the many losses including the loss of normalcy and the need to grieve then come up regularly on the daily zoom calls i host hopefully we will find some meaning in all of this,PEAKMD,2020-04-25,19:53:03,negative,0.6558783054351807,neutral,0.6079360246658325,joy,0.9877728819847108,negative,0.9999206066131592,negative,0.500203549861908,negative
107,107,107,107,with and my moms recent death feel like my saving grace ordered new ones today for authors see some recommendations,KimKellyMD,2020-04-27,23:50:45,neutral,0.6268628239631653,neutral,0.5571814775466919,joy,0.9966424703598022,negative,0.8306650519371033,positive,0.4220733344554901,neutral
108,108,108,108,in a depression caused by a pandemic,DocMcConks,2020-04-29,05:45:47,negative,0.9534384608268738,negative,0.8876475691795349,fear,0.5194783806800842,negative,0.9999780654907228,negative,0.449191153049469,negative
109,109,109,109,really sad news i loved his films,indysahota,2020-04-29,13:47:23,neutral,0.4831701517105102,negative,0.463101714849472,love,0.8710819482803345,positive,0.9402908086776732,negative,0.38582244515419,negative
110,110,110,110,in the nuance of the discussion around the balance of public health and economy there has been a lot of fixation on mortality which is important  but also important for every death there are many who experience critical illness that can majorly impact function after recovery,parsnipper,2020-04-29,14:48:58,neutral,0.7441642880439758,neutral,0.5415539741516113,joy,0.8306995034217834,positive,0.7066043615341187,negative,0.4547761678695678,neutral
111,111,111,111,if you take care of women during pregnancy let them know about this research study looking at anxiety in pregnancy and if youre pregnant please consider participating,BCFamilyDoctors,2020-04-30,19:34:48,neutral,0.9545854926109314,neutral,0.8109330534934998,joy,0.759242057800293,negative,0.8829877376556396,positive,0.3568957149982452,neutral
112,112,112,112,why changing how you think about stress could help you be less affected by it,dr_oona,2020-05-02,06:40:16,neutral,0.8243864178657532,neutral,0.6767987012863159,sadness,0.9714206457138062,positive,0.5379966497421265,negative,0.4272095859050751,neutral
113,113,113,113,watching canada choose peoples lives over the economyhearing my year old patient with dementia cry from lonelinessmy neighbour dropping a box of freshbaked donuts for the kidsnot hugging my mom for months,DocSchmadia,2020-05-04,16:10:28,negative,0.9705726504325868,negative,0.7387412786483765,sadness,0.7082982063293457,positive,0.6132614016532898,negative,0.3679062128067016,negative
114,114,114,114,my grandmother would have been today she was a seamstress and fabric shop owner she encouraged me to study and be a physician in her honor i made a loan today to a group of strong women in brazil,DrMCGregoire,2020-05-05,14:32:38,positive,0.9791364669799804,positive,0.7647593021392822,joy,0.9936532974243164,positive,0.9779123067855836,positive,0.3402993381023407,positive
115,115,115,115, measures to protect long term care cohesiveness of the population do they follow the rules let alone how well do you measure covid deaths transparency of data and cultural practices including baseline respiratory etiquettehygiene,parsnipper,2020-05-08,15:55:41,neutral,0.9022939801216124,neutral,0.8289076685905457,joy,0.9901527762413024,positive,0.8759721517562866,negative,0.3685385584831238,neutral
116,116,116,116,finally a virus got me scientist who fought ebola and hiv reflects on facing death from covid  science  aaas,kselandMD,2020-05-10,04:36:38,negative,0.924577534198761,neutral,0.4749487638473511,anger,0.9512529373168944,negative,0.6196944713592529,negative,0.4219689071178436,negative
117,117,117,117,a reflexion that is sadly timely today the more who die the less we care confronting the deadly arithmetic of compassion,DrMCGregoire,2020-05-10,16:45:14,negative,0.9098121523857116,negative,0.918584644794464,anger,0.9921156764030457,positive,0.9930184483528136,negative,0.414214015007019,negative
118,118,118,118,the number of times youll hear the word tradition used as a way to bludgeon progess in medicine or anything else is sad and needs to be challenged,indysahota,2020-05-11,23:52:43,negative,0.9407820105552672,negative,0.9284099340438844,sadness,0.7626067996025085,positive,0.8545519113540649,negative,0.3696320056915283,negative
119,119,119,119,has changed how we look at patientsbefore they cried i held their hand some would lean against me hurt amp hurtingnow i worry for what people may carry may pass on a virus that has killed so manynow theres distance isolation barriers fear loneliness,DocSchmadia,2020-05-12,09:45:58,negative,0.8834428787231445,negative,0.9014281034469604,sadness,0.9981524348258972,negative,0.8301820755004883,negative,0.4096519947052002,negative
120,120,120,120,this was unbelievable that you all had to go through this today so sorry this added to your stress i hope it worked out at the end with your newfound computer hacker competencies,PEAKMD,2020-05-14,01:36:26,negative,0.9582850933074952,negative,0.4679434597492218,sadness,0.988602876663208,negative,0.98618745803833,negative,0.367039293050766,negative
121,121,121,121,just speaking to my son who told me it took  hours on the day it was rescheduled to to book a time to take the exam truly unnecessary added stress,PEAKMD,2020-05-14,01:39:57,negative,0.9754208922386168,negative,0.816542387008667,sadness,0.9696471095085144,negative,0.9997873902320862,negative,0.4266450107097626,negative
122,122,122,122,bcs top doctor advises against travel as new covid cases and deaths announced  cbc news,DoctorsOfBC,2020-05-15,16:12:06,negative,0.519596517086029,negative,0.5948904752731323,joy,0.7029744386672974,positive,0.8591450452804565,neutral,0.4479990303516388,negative
123,123,123,123,dear organizers death is universal but lets not accelerate it shall we if youre too afraid to live a spartan life due to a virus then youre already dead  joe desena spartan ceo,DrMCGregoire,2020-05-16,05:33:21,negative,0.8842569589614868,negative,0.8766065835952759,fear,0.9975928664207458,negative,0.9998801946640016,negative,0.4033184051513672,negative
124,124,124,124,take it from one of the best o lineman of all time weight loss leads to improved joint pain how marshal yanda lost pounds in three months  baltimore ravens blog espn,DocMcConks,2020-05-16,16:15:22,neutral,0.8054357767105103,positive,0.7507562637329102,sadness,0.99722558259964,positive,0.9321480393409728,negative,0.3500285148620605,positive
