,Unnamed: 0,Unnamed: 0.1,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
93,93,93,csuicidei have planned my death twice  co poisoning while kids were away w their dad  insulin od in secure med closet i am alone in clinic after hrs all time it would have been easy amp effective i had explicit plans even dates ,doreen_rabi,2021-10-18,21:30:25,negative,0.8930785059928894,negative,0.6254485249519348,joy,0.9129912853240968,positive,0.8653203845024109,negative,0.529111921787262,negative
94,94,94,i have a history of disordered eating anxiety amp depression all very stable amp well treated but work is a major trigger for my suidical ideation i have used the pfsp program but lets be clear that is a bandaid not a solution ,doreen_rabi,2021-10-18,21:30:25,neutral,0.6178008913993835,negative,0.7181863188743591,joy,0.9324678778648376,positive,0.9983742237091064,negative,0.4037475287914276,negative
95,95,95,wellness is about anticipating the demands of your ppl amp mitigating against reasonable stress amp pain however medicine demands everything of you amp makes you feel like trash if you dont deliver it imposter syndrome is so common bc we have made an art of gaslighting ,doreen_rabi,2021-10-18,21:30:26,negative,0.7353482246398926,negative,0.5857951641082764,sadness,0.9710779190063475,negative,0.97848641872406,negative,0.3934500515460968,negative
96,96,96,in the past years i have lost colleagues to suicide at two different times in the past years i could have been one of them any of us could be one of them the focus on individuals amp individual level interventions is never going to make things better ,doreen_rabi,2021-10-18,21:30:27,negative,0.9002307653427124,negative,0.8709191679954529,sadness,0.975793719291687,negative,0.9546607732772828,negative,0.7484025359153748,negative
97,97,97,thank you  i am too seeking help for symptoms of mental health distress is critical but a system that causes mental health distress needs to be dismantled i want to ensure we are seeking the right solutions for the right challenges,doreen_rabi,2021-10-18,22:47:34,neutral,0.7088855504989624,neutral,0.4865167140960693,sadness,0.7074699401855469,positive,0.5872039794921875,negative,0.4394890367984772,neutral
98,98,98,i had some misadventures into pseudoscience as a late teen i recall dropping off an angry letter trying to explain some physiology to the walkin clinic doctor who wouldnt prescribe me that medication i wanted did he not understandwhy am i sharing this for lessons,parsnipper,2021-10-19,02:22:45,negative,0.9128793478012084,negative,0.8545886278152466,anger,0.9978271126747132,negative,0.991285502910614,negative,0.3952791392803192,negative
99,99,99,ugh my heart is breaking for you i am so sorry for your loss it looks like he was so loved by your family and i am sure loved you back in return,EGruenwoldt,2021-10-19,10:35:37,positive,0.511880099773407,positive,0.4811777174472809,love,0.9719351530075072,negative,0.9060121774673462,negative,0.374594509601593,negative
100,100,100,specific areas of interest include  anxiety  depression  ptsd  memory changes  grief  personality changes,clairehsnyman,2021-10-19,16:51:54,neutral,0.9443588256835938,neutral,0.5437177419662476,sadness,0.9460253119468688,positive,0.9801469445228576,negative,0.5084230303764343,neutral
101,101,101,sadly no  schedule conflicts this year but i will eagerly await twitter highlights,bechardmel,2021-10-20,03:28:34,neutral,0.658205509185791,positive,0.8306795954704285,joy,0.9907186627388,positive,0.9876646399497986,neutral,0.393295556306839,neutral
102,102,102,ahh too true the sad thing is there were two other typos that i caught and corrected before tweeting the original would have been barely interpretable will start on that second cup pronto,bechardmel,2021-10-20,19:03:22,negative,0.9562397003173828,negative,0.7340856790542603,joy,0.8971238732337952,negative,0.9987137317657472,negative,0.40777161717414856,negative
103,103,103,tough situation in saskatchewan  emotional sask chief medical health officer pleads with public amid dire new covid modelling  cbc news,DrMCGregoire,2021-10-21,06:12:33,negative,0.7047936320304871,neutral,0.7174906730651855,fear,0.4801682829856872,negative,0.9887840747833252,negative,0.37472963333129883,negative
104,104,104,the are representing at  having a hard time picking which sessions to go to to all of our ambassadors and faculty for your support,ShelleyZieroth,2021-10-21,19:19:05,neutral,0.88294517993927,neutral,0.5454517602920532,joy,0.9016930460929872,negative,0.9988850951194764,neutral,0.4301064908504486,neutral
105,105,105,of course so much more is known at this point we can make much stronger recommendations a friend of mine from the philippines recently lost her friend due to covid in pregnancy apparently vaccination rates of pregnant women there are low she is so heartbroken,parsnipper,2021-10-23,02:39:00,negative,0.835785448551178,negative,0.6676814556121826,sadness,0.9988104104995728,negative,0.9608156085014344,negative,0.41160663962364197,negative
106,106,106,misrepresenting oneself as a doctor providing medical advice and being just deceitful enough to avoid libel is exactly what you would expect from a lawyer and a failed leader has lost control his party and they will never be accepted as a moderate voice,BirthControlDoc,2021-10-24,13:23:19,negative,0.9715473651885986,negative,0.9390831589698792,sadness,0.8541586995124817,negative,0.99964702129364,negative,0.38343706727027893,negative
107,107,107,doctor to doctor whats an acceptable number of paediatric deaths maternal deaths these kids bring the virus home and adult deaths do you support as a balance to withholding vaccines in children,BirthControlDoc,2021-10-24,13:24:32,negative,0.8993678689002991,negative,0.5605876445770264,joy,0.7144266963005066,positive,0.939441740512848,negative,0.3591860234737396,negative
108,108,108,with regards to mandates it should be said that most of us are taking no joy whatsoever in potentially losing colleagues over this many of us are grieving potential loss of part of our work family it doesnt mean we agree with their positions but nevertheless it is hard,parsnipper,2021-10-26,18:19:11,negative,0.9056724309921264,negative,0.8276702761650085,sadness,0.9862011075019836,negative,0.9995802044868468,negative,0.4336528480052948,negative
109,109,109,four decades of military posttraumatic stress protocol for a metaanalysis and systematic review of treatment appr,JDRichardsonMD,2021-10-27,15:44:38,neutral,0.9804259538650512,neutral,0.8244587182998657,joy,0.5755354166030884,positive,0.9505344033241272,negative,0.39376723766326904,neutral
110,110,110,how caregivers have nuanced info that can help prevent safety events that have huge implications for patients as well as for staff  moral distress ,clairehsnyman,2021-10-27,16:27:57,neutral,0.638935923576355,neutral,0.6205981969833374,joy,0.7725198864936829,negative,0.6996928453445435,negative,0.350154310464859,negative
111,111,111,when leaderships fidelity is with the institution amp not its people these things happen thank you  so well statedwhen leaders lose sight of the lives that make their organization work integrity is lost always protect your ppl via,doreen_rabi,2021-10-28,03:16:24,neutral,0.7349513173103333,neutral,0.4984243810176849,sadness,0.9925796389579772,negative,0.7668328285217285,positive,0.3644130527973175,neutral
112,112,112,the cpso has a mandate to protect the public and is right in its decision dr killian was given numerous opportunities to change her behaviour prior to now her actions were negligent and may very well cause death and injury to ontarians,BirthControlDoc,2021-10-28,14:21:09,negative,0.9125085473060608,negative,0.8301443457603455,anger,0.9951081871986388,negative,0.91524076461792,negative,0.4638978838920593,negative
113,113,113,the pandemic has exposed many cracks in our alreadystressed healthcare systemproviding doctors with the supports we need will allow us to increase access for patients and continue being there for you when you need us most,BCFamilyDoctors,2021-10-28,14:32:54,neutral,0.6520329117774963,neutral,0.5274180173873901,sadness,0.8604112863540649,negative,0.6809142827987671,negative,0.39686816930770874,negative
114,114,114,sadly most of these deaths in the doublevaccinated are in the age  category who thankfully are first in line to be prioritized for booster doses but booster doses are coming for all who want them in bc,DrNGrewal,2021-10-28,17:00:03,negative,0.8904463052749634,negative,0.662818193435669,sadness,0.5785565376281738,negative,0.9907045960426332,negative,0.48227459192276,negative
115,115,115,four decades of military posttraumatic stress protocol for a metaanalysis and systematic review of treatment appr,JDRichardsonMD,2021-10-29,02:06:18,neutral,0.9804259538650512,neutral,0.8244587182998657,joy,0.5755354166030884,positive,0.9505344033241272,negative,0.39376723766326904,neutral
116,116,116,congratulations dr jenny liu postdoc best oral presentationtrainee treatment approaches and efficacy for posttraumatic stress disorder in military population a metaanalysis  at the joint mental health research innovation day,JDRichardsonMD,2021-10-29,20:21:23,positive,0.9346144795417786,positive,0.8938661217689514,joy,0.9941304326057434,positive,0.995660960674286,negative,0.5198556184768677,positive
117,117,117,this piece humanizes the issue i am sorry he feels he has lost friends approaching it with vitriol doesnt help i will post a few studies and commentaries that might help people understand why we still recommend getting vaccinated despite prior infection,parsnipper,2021-10-30,15:45:20,negative,0.8029259443283081,negative,0.4877683520317077,sadness,0.9987747073173524,negative,0.9291815161705016,negative,0.35496729612350464,negative
118,118,118,burnout making yourself a priority via,JDRichardsonMD,2021-10-30,16:29:39,neutral,0.8366862535476685,neutral,0.6983426809310913,joy,0.9589179158210754,negative,0.9812278151512146,negative,0.5653505325317383,negative
119,119,119,ive just been notified that makki di roti was on the menu yday but bc i was out i missed out and lost makki privilegeshence croissanttill being home for a week with unlimited saag is incredible,indysahota,2021-10-31,00:41:43,positive,0.7187451124191284,positive,0.5801214575767517,sadness,0.9764565229415894,positive,0.9484262466430664,neutral,0.3419208228588104,positive
120,120,120,death demographics new deaths  from data corrections newlt      new icu admission hospitalizations,jkwan_md,2021-11-01,14:25:38,negative,0.9045116901397704,negative,0.5029999613761902,fear,0.6316023468971252,negative,0.9976510405540466,negative,0.6135595440864563,negative
