,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score
411, the message ive received from patients is that while direct acces to their health information even regarding a potentially devastating result is stressful the ability to process and think of the questions to ask when they meet the doctor is invaluable,DoctorJSpicer,2020-10-04,17:00:59,1,neutral,0.851087511,neutral,0.572101235,sadness,0.590854764,positive,0.998074889,positive,0.465638101
412,your loss  is simply awesome and kind and compassionate and a great listener and gets shit done,arcandandrew,2020-10-05,20:25:40,0,positive,0.974225104,positive,0.915640473,love,0.993871331,positive,0.986800909,negative,0.373514831
413,emotional eating a covid thing,PackerTamar,2020-10-05,22:06:23,0,neutral,0.646155357,negative,0.555530965,sadness,0.961525738,negative,0.944171727,negative,0.382214129
414,hard to argue with the lag as they had been relatively stable at around cases per day for a month now which would translate to  daily cases per day in on corrected for population rt for hospital admission and death lt since see below,DocDominik,2020-10-06,13:30:37,0,neutral,0.92706418,neutral,0.757246435,joy,0.988961279,positive,0.806250751,negative,0.38636288
415,also similar population primarily affected as in on young and healthy with only limited percolation into the older population over the last month it is happening but not to the extent that would translate into significant increases in hospital admissions and death to date,DocDominik,2020-10-06,13:34:18,0,negative,0.757061899,neutral,0.544497967,fear,0.459181905,negative,0.937798321,negative,0.371788919
416,healthcare professionals stress and burnout are very real effects of  support is available learn what free confidential services you can access on your own with peer support or with a clinician,OntarioHealthOH,2020-10-06,17:05:15,1,neutral,0.767266989,neutral,0.60825491,joy,0.734950364,positive,0.970527649,negative,0.630851448
417,this article disgusts me it manipulates the data deaths in aprilmay were  above average even with efforts at infection controlnumbers aside i worked the frontlines of the pandemic in ltc ill never forget the suffering i witnessed is not the flu,AmitAryaMD,2020-10-07,12:40:41,0,negative,0.967630446,negative,0.945149899,sadness,0.809711277,negative,0.998133242,negative,0.425945967
418,anxiety disorders are characterized by excessivepersistent feelings of worry or fear and have a substantial effect on those with a disorder and their families a quality standard outlines what quality care looks like,OntarioHealthOH,2020-10-07,14:05:16,1,negative,0.805086136,negative,0.768974423,fear,0.479680151,positive,0.902064025,negative,0.398757815
419,in ontario major depression is the most common mental illness this mental illness awareness week see what quality care looks like with quality standards,OntarioHealthOH,2020-10-08,14:05:18,1,negative,0.654963076,negative,0.81932193,joy,0.991486251,positive,0.940811336,negative,0.425159484
420,aprile titterson is a social worker in the west niagara mental health clinic at west lincoln memorial hospital she recently earned a certification for treating posttraumatic stress disorder and is one of only people in canada with this designation,HamHealthSci,2020-10-08,15:00:42,0,neutral,0.86026752,neutral,0.695768178,joy,0.81034106,positive,0.994780481,negative,0.422832638
421,yup ltc outbreaks amp resident deaths are also increasing with no real plan to support the sector how did we learn nothing from wave ,AmitAryaMD,2020-10-08,16:54:22,0,negative,0.976420581,negative,0.890059769,joy,0.98731482,negative,0.999794543,negative,0.49340567
422,the sad thing about todays patient ombudsman report about wave of in is that it wasnt surprising horrific but not surprisingand we still have no explanation as to why our governments response has been so late and grossly negligent,AmitAryaMD,2020-10-08,20:30:15,1,negative,0.980593562,negative,0.945043504,surprise,0.961726904,negative,0.999941587,negative,0.42475906
423,because the canadian government has failed miserably to provide adequate quality health care for its citizens the government is now promoting death this is completely contrary to quality health care,PaulSabaMD,2020-10-09,19:32:07,0,negative,0.983746827,negative,0.976798654,anger,0.977001846,negative,0.999965906,negative,0.450548172
424,opinion if youve lost the turkey maybe you can still find awe  the globe and mail,BrucePSquires,2020-10-10,13:23:06,0,neutral,0.676154673,neutral,0.69502306,sadness,0.678669751,positive,0.991280138,positive,0.352825105
425,create a space that is cozy and safe to retreat to when feeling stressed surround yourself with your favourite colours and things that invite relaxation find ways to support others giving back to others creates a sense of agency and fulfillment during times of uncertainty,OakValleyHealth,2020-10-10,14:08:25,0,positive,0.94531554,positive,0.898811996,sadness,0.928593278,positive,0.999699116,positive,0.412424862
426,engage in a selfsoothing routine hobbies that involve repetitive movements knitting colouring rolling dough or drumming can be effective in helping maintain selfregulation during stressful times,OakValleyHealth,2020-10-10,14:08:25,0,neutral,0.67259115,positive,0.72404331,joy,0.753972769,negative,0.800492108,positive,0.371004343
427,its more likely than not hydroxychloroquine is harmful prevents earlier hospital discharge causes death and need for a ventilator in people with  prior promotion of this as a game changer probably cost lives,wlharper1,2020-10-10,14:26:52,0,negative,0.942573488,negative,0.925765872,anger,0.674960256,negative,0.989786386,negative,0.464023292
428,our video for caregivers who are supporting youth who have had suicidal thoughts are selfharming andor may have attempted suicide focuses on acknowledging you and what you have been through to help build hope,mch_childrens,2020-10-10,16:32:01,1,neutral,0.773550391,neutral,0.662306249,sadness,0.882683754,positive,0.818634093,negative,0.370104074
429,short answer emmentaler for case counts and gruyere in terms of deaths time will tell much more lenient response to case counts than on roughly double casespop than what we have here but no lockdown in hotspots professional sports active with  of maximum spectators,DocDominik,2020-10-11,21:22:25,0,neutral,0.945723891,neutral,0.723150373,joy,0.701480746,negative,0.986787319,neutral,0.368294716
430,thank you jill i am proud to be a part of this incredible discipline of so many colleaguesadvocates like you who have fought so hard for generalism amp demonstrated our social accountability to meet our patients needs wherever they may be,DocSandyB,2020-10-11,23:46:51,0,positive,0.991199911,positive,0.977097094,anger,0.970842123,positive,0.987483382,positive,0.413651794
431,true our atrocious death rate is driven mainly by what happened in our ltc residences during the st wave nonetheless our case numbers remain stubbornly high driven this time by a younger group  of cases lt yrs old tks to for the data,postgradw,2020-10-12,20:06:58,1,negative,0.96717,negative,0.883840382,anger,0.96763736,positive,0.505285859,negative,0.629176319
432,below are case numbers hospital admissions and deaths as per  logarithmic scale so one can appreciate all three metrics in one figure cases since june hospital admissions relatively since august deaths initial in sep now trending ,DocDominik,2020-10-13,15:31:02,1,neutral,0.694221377,neutral,0.831275821,joy,0.984591722,negative,0.930842757,negative,0.529102504
433,from article yesterday despite increase in cases since june only slow percolation into the oldervulnerable population still  younger than in sep vs  in junaug largely explaining the persisting lack of significant increase in hospital admissions or death,DocDominik,2020-10-13,15:31:04,0,negative,0.81027174,neutral,0.64245826,sadness,0.432030559,negative,0.999026775,negative,0.465136051
434,yesterday i said to my husband that i was sad that all of our babys first holidays will have been spent in isolation i almost cried when he answered that for many of the elderly it will have been their last  a healthy society would respect a plan that leaves no one behind,lisa_iannattone,2020-10-14,2:01:37,1,neutral,0.559342623,negative,0.554087937,sadness,0.953117907,positive,0.523232043,negative,0.382001668
435,todays update on switzerland deaths today,DocDominik,2020-10-14,13:54:19,0,negative,0.948185146,neutral,0.730385542,sadness,0.44399786,negative,0.998942196,negative,0.578491628
436,what sad news my condolences to her family colleagues and friends,DrNadiaChaudhri,2020-10-14,17:17:44,0,negative,0.668456256,negative,0.803121865,joy,0.655246556,positive,0.924176097,negative,0.491176993
437,finally a firm and concrete commitment to address improvement in our longterm care sector the tragic deaths of seniors in ltc due to must not be in vain lets learn ,DocSandyB,2020-10-14,17:47:25,0,neutral,0.590023577,neutral,0.492036551,sadness,0.998721182,positive,0.999229193,negative,0.355877608
438,todays update new cases test positivity  hospital admissions and deaths,DocDominik,2020-10-15,11:00:25,1,negative,0.605651975,neutral,0.724659145,joy,0.818338513,negative,0.559321046,negative,0.498250365
439,up to in confirmed pregnancies end in miscarriage before weeks but many other women miscarry without having realised they are pregnant know that you arent alone at msh we are here to support individuals and families experiencing loss,OakValleyHealth,2020-10-15,13:18:57,1,neutral,0.682581663,neutral,0.642441869,sadness,0.82275939,positive,0.990616262,negative,0.393707424
440,october is  it is a day of remembrance for pregnancy loss and infant death including miscarriage stillbirth sids and the death of a newborn,OakValleyHealth,2020-10-15,13:18:57,0,negative,0.681676984,negative,0.785994411,sadness,0.986742079,negative,0.68988657,negative,0.665169358
