,Unnamed: 0,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
431,431,health is complex its made up of physical emotional spiritual amp intellectual factors family physicians develop lifelong relationships w patients to better understand and care for these type of needs great insight on by keynote speaker dr woollard,allan_k_grillMD,2019-10-30,15:54:30,0.0,positive,0.655652583,neutral,0.501850307,joy,0.993583024,positive,0.994004667,negative,0.373056889,positive
432,432,thanks for this excellent thread is active care and is about reducing the harm of these aggressive burdensome and futile treatments without hastening death,AmitAryaMD,2019-11-03,21:17:38,0.0,positive,0.872592807,positive,0.720832169,anger,0.994280577,positive,0.986587822,positive,0.421459079,positive
433,433,it is past time that we redirect our attention to the healthcare environment amp culture in which we train amp work to address burnout is taking up this challenge,DocSandyB,2019-11-04,13:28:37,0.0,neutral,0.861713707,neutral,0.659747303,anger,0.583324492,positive,0.966566265,negative,0.438857228,neutral
434,434,much chat about crisis placement from hospital leading to community patients in crisis simply coming to er lost in this is that pts only admitted if unsafe at home if deluge of such pts exists dont doubt it then this is even bigger crisis no answers here,IBmectin,2019-11-05,12:07:41,0.0,negative,0.974267066,negative,0.773881018,fear,0.528523147,negative,0.998677075,negative,0.398483187,negative
435,435,could you say more about the question am i the best researcher to be asking this question i didnt get to attend this talk sadly but i worry about womens innate tendency to believe they are not the best,catriona_hippma,2019-11-05,22:53:21,0.0,negative,0.739442647,negative,0.82450211,joy,0.99608922,negative,0.995721102,neutral,0.353875756,negative
436,436,want to hear results from my phd research come to room bc tomorrow thursday at am sad im not there but very grateful that is presenting on my behalf lt pls rt,catriona_hippma,2019-11-06,22:24:46,0.0,neutral,0.507384956,positive,0.800347686,love,0.534236848,positive,0.973713815,negative,0.372661948,positive
437,437,falls can dramatically impact seniors quality of life and can lead to chronic pain less mobility loss of independence and even death find out what orgs are doing to stand up to falls this fall prevention month,OntarioHealthOH,2019-11-08,16:01:05,0.0,negative,0.910218298,negative,0.719041586,joy,0.397469461,negative,0.56570977,negative,0.472012937,negative
438,438,opinion  female doctors are good for your health but they experience a gender pay gap discrimination burnout and depression,DocSandyB,2019-11-08,20:03:46,0.0,negative,0.872969031,neutral,0.478482574,sadness,0.902680278,negative,0.996032655,negative,0.611023128,negative
439,439,we mourn another kevin dickman died a broken man and alone in a city grappling with a housing crisis cause of death rip kevin,DocSandyB,2019-11-09,13:30:35,0.0,negative,0.959903061,negative,0.92157948,sadness,0.991361558,negative,0.817156613,negative,0.608727038,negative
440,440,my biracial child had a haircut this weekend amp today his daycare teacher lamented that shes lost her personal hand massage whoever needs to hear this resist the urge to touch or ask if you can touch a biracial childs hair it is not your plaything,DrNadiaChaudhri,2019-11-11,14:00:23,0.0,negative,0.802706897,negative,0.861416757,sadness,0.984927297,negative,0.999530196,neutral,0.361600578,negative
441,441,thanks for this excellent thread it is unacceptable that your income along with other  can affect the type of death you will have we need to directly address these inequities so we can achieve our vision of as an essential human right,AmitAryaMD,2019-11-12,23:18:45,0.0,neutral,0.601784468,neutral,0.402759075,joy,0.737276852,positive,0.996010423,negative,0.432175487,neutral
442,442,medical culture can be toxic especially for trainees leading to burnout amp mental health problems physicians who are ill cannot provide quality care we need to create psychologically safe supportive organizational cultures to thrive amp provide best care,DocSandyB,2019-11-15,16:21:45,1.0,negative,0.923383832,negative,0.894169211,joy,0.449656487,negative,0.991321623,negative,0.501913249,negative
443,443,alto asado chabon tremendous bbq dude,RodrigoBagur,2019-11-17,21:05:38,0.0,positive,0.970909119,neutral,0.841502964,joy,0.938763022,positive,0.998866081,neutral,0.637515008,neutral
444,444,they turned to canada and began to focus on threats to children in canada they highlighted suicide depression amp anxiety child abuse poverty discrimination and bullying and thenand this really wowed methey turned to the role of in protecting child rights,BrucePSquires,2019-11-19,15:58:13,1.0,negative,0.870973408,negative,0.597511113,fear,0.368973851,positive,0.979790211,negative,0.388419002,negative
445,445,one of the major problems we identified when we discussed this was the fact that they excluded intraoperative deaths which is a significant population that most often dies from hemorrhage interesting concept but again limited by this and the small sample single centre etc,KateMckMD,2019-11-21,23:54:16,0.0,negative,0.9309901,negative,0.841268241,joy,0.697431445,negative,0.994690955,negative,0.418931931,negative
446,446,while i agree with informing the sdm about probability of death we should also ask would he have wanted to live in this way we need to clarify what survival actually looks like and if this is compatible with the patients values amp beliefs,AmitAryaMD,2019-11-22,11:01:10,0.0,neutral,0.884700239,neutral,0.824851334,joy,0.992579043,negative,0.999917388,negative,0.346849144,negative
447,447,in sudbury reading news of passing of dr ruth kajander  mix of sadness amp appreciatn of chance to have met albeit briefly one of st women active in  will never forget blunt wisdoms you taught in our drive to airport rest well ruth,Psych_MD,2019-11-25,6:15:28,0.0,positive,0.505549192,neutral,0.544720471,joy,0.737004936,positive,0.872105837,negative,0.436483681,positive
448,448,its a scary place i legit got stuck in a stairwell there last week i hope you made it off campus but if youre seriously lost then i can give you a hand,DrNadiaChaudhri,2019-11-25,18:38:43,0.0,negative,0.967741609,negative,0.662211955,sadness,0.996940017,positive,0.924988329,negative,0.372347772,negative
449,449,dawn is a registered social worker she knows much more than the average person about mental health and helping people in distress but when her eldest sons issues emerged she felt lost,mch_childrens,2019-11-26,13:16:50,0.0,neutral,0.739553034,neutral,0.543000817,sadness,0.998236656,positive,0.72819531,negative,0.380878001,neutral
450,450,in  we do not discuss the harms of hospital transfer often enough these include  loss of muscle mass per week risk of delerium hospital acquired infections pressure sores unnecessary tests or treatments risk of death in,AmitAryaMD,2019-11-26,14:03:29,0.0,negative,0.968992651,negative,0.885014117,sadness,0.970618367,negative,0.639934957,negative,0.525643826,negative
451,451,can you imagine accessing mental health support via the internet tomorrow join the discussion on evidence on for depression as well as current clinical practice in canada issues considerations and experiences register here,OntarioHealthOH,2019-11-26,21:00:34,0.0,neutral,0.964637041,neutral,0.817751944,joy,0.802773237,negative,0.538081169,positive,0.383356541,neutral
452,452,a sad touching story,IBmectin,2019-11-28,2:08:32,0.0,negative,0.766869843,negative,0.452776343,sadness,0.410112232,positive,0.997787952,negative,0.511590958,negative
453,453,thanks we lost our welshie earlier this year great friends enjoy,PackerTamar,2019-12-01,18:27:14,0.0,positive,0.933117211,positive,0.898097813,joy,0.543312788,positive,0.992521107,neutral,0.537085652,positive
454,454,automatically done in my hospitalvoted against i lost,sebpoule,2019-12-03,2:03:23,0.0,negative,0.934494138,negative,0.515782833,sadness,0.78389436,positive,0.936614215,negative,0.422789633,negative
455,455,i almost booked really cheap tickets to kingston ontario when my destination was kingston jamaica that would have been a sad spring break,DrNadiaChaudhri,2019-12-05,13:53:22,1.0,negative,0.877954543,negative,0.428651422,sadness,0.996510208,negative,0.890406072,negative,0.390223324,negative
456,456,distress is the th vital sign important for and  palliative care clinicians can address grief pain as well the social determinants of health across the trajectory of the illness,AmitAryaMD,2019-12-05,14:49:28,1.0,neutral,0.900455177,neutral,0.708758891,joy,0.800559461,positive,0.997105181,negative,0.466140836,neutral
457,457,the child amp youth mental health team at helped to create a protocol for youth in our community who are at high risk for suicide,HamHealthSci,2019-12-06,12:00:07,0.0,neutral,0.775074542,neutral,0.731506407,fear,0.863682866,positive,0.997164428,negative,0.36748296,neutral
458,458,i did  between h and h on a week day true sad story special access programme never had a demand for this drug i started from scratch,sebpoule,2019-12-06,12:40:16,0.0,negative,0.518579304,negative,0.691989362,anger,0.586115599,negative,0.996924222,negative,0.357549906,negative
459,459,thinking of these lost souls today and praying one day misogyny will be an unknown word,DrLoriBrotto,2019-12-06,15:29:14,0.0,negative,0.978111744,negative,0.562807739,sadness,0.996719062,negative,0.986456156,negative,0.467547566,negative
460,460,the child and youth mental health team at helped to create a protocol for youth in our community who are high risk for suicide,HamHealthSci,2019-12-06,21:00:17,0.0,neutral,0.696992755,neutral,0.721896946,fear,0.480311364,positive,0.997452438,negative,0.399629354,neutral
461,461, respectfully i disagree with this assertion research has demonstrated some of the benefits of early  quality of life aggressive care at  survival  patient satisfaction caregiver depression amp stress burden,AmitAryaMD,2019-12-07,14:41:23,1.0,neutral,0.849068463,neutral,0.536827505,anger,0.994049191,positive,0.964317083,negative,0.419810146,neutral
462,462,incredibly saddened by this loss my heart goes out to his family and friends you are absolutely right  we need a culture change in medicine amp this issue has risen to the top of our priorities in at the board retreat in october,DocSandyB,2019-12-11,22:21:24,0.0,negative,0.687755108,neutral,0.473812312,joy,0.501912713,positive,0.986981928,negative,0.529110968,negative
