,Unnamed: 0,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
397,397,respectfully we can always try to learn about the wording amp communication style which works best for the patient in the context of their family culture amp religious beliefs trust amp rapport matters so much in certain situations the word death could cause harm,AmitAryaMD,2019-10-03,02:20:38,neutral,0.5378360748291016,neutral,0.65621417760849,sadness,0.40019121766090393,positive,0.9264792203903198,negative,0.36877432465553284,neutral
398,398,metrics such as lifeyears or qualityadjusted lifeyears qalys lost or gained better reflect the burden of breast cancer and the benefits of screening than simple mortality does ,CJFlegg,2019-10-03,20:37:08,neutral,0.8354554772377014,neutral,0.6340986490249634,sadness,0.5632263422012329,negative,0.9258273839950562,negative,0.4448489248752594,negative
399,399,attn families in the event of a school closure next week were offering special daytime recreation we know this is a stressful time so are providing fullday respite at our halfday rate to make things a little easier details here,mch_childrens,2019-10-04,20:56:32,neutral,0.8574038743972778,positive,0.5118963718414307,sadness,0.6176807284355164,positive,0.9943736791610718,positive,0.36428341269493103,positive
400,400,now heres an important issue how many of us have access to interpreters if needed on an urgent basis do hcps underutilize interpreters due to time constraints or racial bias with translation could english words for death amp dying lose some meaning,AmitAryaMD,2019-10-05,10:12:21,negative,0.7700207233428955,negative,0.6152074933052063,sadness,0.5933655500411987,negative,0.9904983639717102,negative,0.3570471405982971,negative
401,401,thread of some highlights from the catch conference  s first sports cardiology web conference lets build a national strategy for the prevention of sudden cardiac death in sports and community,DrFlashHeart,2019-10-05,14:14:35,neutral,0.9222300052642822,neutral,0.704039990901947,joy,0.9068694114685059,positive,0.9950796365737915,negative,0.3879069983959198,neutral
402,402,george hickes minister of health stop the needless hospitalizations and deaths due to rsv in inuit babies  sign the petition via,DocSandyB,2019-10-06,21:25:00,negative,0.9482811689376831,negative,0.6793083548545837,anger,0.5639344453811646,negative,0.951881468296051,negative,0.6114684343338013,negative
403,403,george hickes minister of health stop the needless hospitalizations and deaths due to rsv in inuit babies  sign the petition via,AmitAryaMD,2019-10-07,00:09:25,negative,0.9482811689376831,negative,0.6793083548545837,anger,0.5639344453811646,negative,0.951881468296051,negative,0.6114684343338013,negative
404,404, we can agree that better recognition amp monitoring of symptoms is needed for most low dose symptom titrated opioids would be safe for paindyspnea opioids should not be used for depressed affect or agitation whenever possible nonpharmacological approaches should be used,AmitAryaMD,2019-10-07,01:07:18,neutral,0.8998109102249146,neutral,0.6037746071815491,joy,0.9913654327392578,negative,0.6542872786521912,negative,0.3508303165435791,negative
405,405, i strongly feel that we need to rebrand into longterm units as most patients have advanced lifelimiting illness poorly treated symptoms amp insufficient discussion of with a significant degree of caregiver burnout,AmitAryaMD,2019-10-07,01:07:18,negative,0.9112489819526672,negative,0.7269279956817627,sadness,0.6892686486244202,negative,0.8932777643203735,negative,0.43994349241256714,negative
406,406,managing diabetes during pregnancy can be stressful would our new draft quality standard and patient guide be helpful tell us what you think,OntarioHealthOH,2019-10-07,14:01:43,neutral,0.6209704279899597,neutral,0.6669979691505432,joy,0.6945865750312805,positive,0.7091560363769531,positive,0.3672093152999878,neutral
407,407,i developed anxietyrelated insomnia for a spell amp cbt worked very well also vigorous exercise,DrNadiaChaudhri,2019-10-08,15:30:49,neutral,0.8946232199668884,positive,0.7547431588172913,joy,0.9984799027442932,positive,0.9870971441268921,negative,0.3896046280860901,positive
408,408,we found no strong evidence of differences in major bleeding myocardial infarction and death among different antithrombotic therapies,RodrigoBagur,2019-10-10,11:26:07,negative,0.7619917392730713,neutral,0.5093112587928772,joy,0.6339369416236877,negative,0.9998513460159302,negative,0.43701037764549255,negative
409,409,on  we spoke with a youth patient at hhs about his struggle growing up with anxiety,HamHealthSci,2019-10-10,12:30:03,neutral,0.9326528310775757,neutral,0.7282329201698303,fear,0.9262683987617493,positive,0.7240238785743713,negative,0.357194721698761,neutral
410,410,in ontario major depression is the most common mental illness this see what quality care looks like and where you can get started to improve care with ,OntarioHealthOH,2019-10-10,14:15:12,negative,0.6159260272979736,negative,0.6399033069610596,joy,0.9888101816177368,negative,0.7666251063346863,negative,0.4895208477973938,negative
411,411,the system can be hard to navigate especially with all the acronyms and other commonly used terms thats why weve included a glossary on our tools and resources hub type glossary into the search bar here,OntarioHealthOH,2019-10-11,19:10:14,neutral,0.5203705430030823,neutral,0.48907777667045593,joy,0.5797521471977234,negative,0.9999748468399048,neutral,0.33960196375846863,neutral
412,412,up to hospitalizations and flu deaths in the us last year get your flu shots,NathanCWongMD,2019-10-15,00:26:46,negative,0.8237221240997314,negative,0.6450808048248291,fear,0.7280576825141907,negative,0.9556936621665955,negative,0.5198355317115784,negative
413,413,a misrepresentation of the results  all cause mortality at days and disability at fu were not improved common drug could prevent thousands of head injury deaths,postgradw,2019-10-15,09:28:09,negative,0.9633404612541199,negative,0.8538022637367249,joy,0.6058076620101929,negative,0.9998934268951416,negative,0.5579835772514343,negative
414,414,on pregnancy and infant loss awareness day we spoke with lindsay and chris from hamilton ontario about the tragic loss of their son liam,HamHealthSci,2019-10-15,12:00:08,negative,0.7698468565940857,neutral,0.6112213730812073,sadness,0.9985305070877075,positive,0.9414643049240112,negative,0.4289851486682892,negative
415,415,when the exercise promotes weight loss as well patients can experience a reduction in volume particularly if the weight loss is affecting the site of the transferred fat,JeromeEdelstein,2019-10-15,19:10:28,neutral,0.650976836681366,neutral,0.6337646842002869,sadness,0.37324395775794983,negative,0.9980363249778748,negative,0.3634869158267975,negative
416,416,october is recognized as  we support women and families who have experienced early pregnancy loss through our little lambs program,OakValleyHealth,2019-10-15,20:03:53,positive,0.7609423398971558,positive,0.6940645575523376,sadness,0.9788112044334412,positive,0.9925808906555176,negative,0.5246514081954956,positive
417,417,its a talk for gps about simplecommon infections and stewardship i get lost easily with too much details,sebpoule,2019-10-16,11:31:34,negative,0.8708757758140564,negative,0.6204134225845337,sadness,0.9975706934928894,negative,0.9994207620620728,negative,0.3795955181121826,negative
418,418,in ontario major depression is the most common mental illness see tools to get started on the quality standard for major ,OntarioHealthOH,2019-10-16,17:00:59,negative,0.6860408186912537,negative,0.67368483543396,joy,0.6117742657661438,negative,0.9977142810821533,negative,0.3750709295272827,negative
419,419,its so sad jibran take the time to properly grieve sending you a hug,DrNadiaChaudhri,2019-10-16,23:22:35,negative,0.6878069639205933,neutral,0.5169028043746948,sadness,0.8343430161476135,negative,0.9329690933227539,positive,0.34920546412467957,negative
420,420,this is sad news im really sorry for your loss mark,DrNadiaChaudhri,2019-10-17,00:35:30,negative,0.9181327223777771,negative,0.8692596554756165,sadness,0.9980358481407166,negative,0.9524997472763062,negative,0.4443868398666382,negative
421,421,i remember when i lost a summer reviewing medical chart for that study look at author ,sebpoule,2019-10-17,02:41:12,negative,0.8078534603118896,negative,0.5822777152061462,sadness,0.9976964592933655,negative,0.9565211534500122,neutral,0.383473664522171,negative
422,422,sad but true ,PackerTamar,2019-10-18,23:08:27,negative,0.7815632820129395,negative,0.49391528964042664,sadness,0.8463291525840759,positive,0.9950070381164551,negative,0.3486216366291046,negative
423,423,national health human resource planning is one of canadas most urgent priorities if we seek to improve access to care for canadians and address physician amp other healthcare provider burnout cant wait any longer,DocSandyB,2019-10-21,21:26:43,neutral,0.6854614019393921,positive,0.4758501946926117,anger,0.36581137776374817,positive,0.993813157081604,negative,0.37587010860443115,positive
424,424,this is very sad great professor m she will be missed,RodeloKaroll,2019-10-22,00:07:23,neutral,0.4682506322860718,negative,0.6991402506828308,sadness,0.9989431500434875,positive,0.9363629817962646,negative,0.4172571897506714,negative
425,425,i recently was called upon to assist passengers with medical emergencies on consecutive flights from europe the second of which ending with a death mid flight i would have acted anyways but are there risks to acting as a good samaritan,postgradw,2019-10-24,02:10:35,neutral,0.8693207502365112,negative,0.48642832040786743,joy,0.9676086902618408,positive,0.9406086802482605,negative,0.41480815410614014,negative
426,426,what a wonderful and educational day focused on depression and mental health featuring  thank you to everyone who attended this sold out event a welldeserved standing ovation,OakValleyHealth,2019-10-24,20:46:45,positive,0.9915246367454529,positive,0.9826002717018127,joy,0.9968516230583191,positive,0.993039071559906,positive,0.4372459053993225,positive
427,427,having just dealt with an in flight cardiac arrest and death days ago any one of them would do no one amongst the or so other passengers came to help when we called for assistance,postgradw,2019-10-24,21:51:01,negative,0.6118281483650208,negative,0.7270992398262024,fear,0.7722626328468323,negative,0.9885559678077698,negative,0.46147996187210083,negative
428,428,absolutely hospitals tend to be focused on siloed care of organ systems with neglect of the pts nutrition rehabilitation emotional social amp spiritual needs we need to look after the whole pt in the context of their family community amp culture and not just the illness,AmitAryaMD,2019-10-24,23:27:07,negative,0.8790864944458008,negative,0.5783416032791138,joy,0.6164777874946594,negative,0.8404144048690796,negative,0.3854480981826782,negative
429,429,useful tips from on how to reduce stress time gt  purposeful free time nature soothing smells as i switch on my lavender essential oil diffuser,DrNadiaChaudhri,2019-10-29,16:30:22,positive,0.9340927600860596,positive,0.5992535948753357,joy,0.7866093516349792,positive,0.9899466633796692,positive,0.42416512966156006,positive
430,430,im so proud of for her stellar msc defense today congrats master mistress madison,DrLoriBrotto,2019-10-29,19:33:35,positive,0.9919981360435486,positive,0.9914922118186951,joy,0.998626708984375,positive,0.9860352277755737,positive,0.4099022448062897,positive
431,431,health is complex its made up of physical emotional spiritual amp intellectual factors family physicians develop lifelong relationships w patients to better understand and care for these type of needs great insight on by keynote speaker dr woollard,allan_k_grillMD,2019-10-30,15:54:30,positive,0.6556527018547058,neutral,0.5018507242202759,joy,0.9935830235481262,positive,0.9940046668052673,negative,0.37305742502212524,positive
432,432,thanks for this excellent thread is active care and is about reducing the harm of these aggressive burdensome and futile treatments without hastening death,AmitAryaMD,2019-11-03,21:17:38,positive,0.8725928664207458,positive,0.7208318710327148,anger,0.9942805767059326,positive,0.9865879416465759,positive,0.4214586913585663,positive
433,433,it is past time that we redirect our attention to the healthcare environment amp culture in which we train amp work to address burnout is taking up this challenge,DocSandyB,2019-11-04,13:28:37,neutral,0.861713707447052,neutral,0.6597471833229065,anger,0.5833240747451782,positive,0.9665661454200745,negative,0.4388578534126282,neutral
434,434,much chat about crisis placement from hospital leading to community patients in crisis simply coming to er lost in this is that pts only admitted if unsafe at home if deluge of such pts exists dont doubt it then this is even bigger crisis no answers here,IBmectin,2019-11-05,12:07:41,negative,0.9742671847343445,negative,0.773881196975708,fear,0.528523862361908,negative,0.9986770749092102,negative,0.3984834849834442,negative
435,435,could you say more about the question am i the best researcher to be asking this question i didnt get to attend this talk sadly but i worry about womens innate tendency to believe they are not the best,catriona_hippma,2019-11-05,22:53:21,negative,0.739442765712738,negative,0.8245024085044861,joy,0.9960892200469971,negative,0.9957210421562195,neutral,0.3538757562637329,negative
436,436,want to hear results from my phd research come to room bc tomorrow thursday at am sad im not there but very grateful that is presenting on my behalf lt pls rt,catriona_hippma,2019-11-06,22:24:46,neutral,0.5073853135108948,positive,0.8003479838371277,love,0.5342374444007874,positive,0.9737138152122498,negative,0.3726620078086853,positive
437,437,falls can dramatically impact seniors quality of life and can lead to chronic pain less mobility loss of independence and even death find out what orgs are doing to stand up to falls this fall prevention month,OntarioHealthOH,2019-11-08,16:01:05,negative,0.910218358039856,negative,0.7190415859222412,joy,0.397469162940979,negative,0.5657083988189697,negative,0.4720132648944855,negative
438,438,opinion  female doctors are good for your health but they experience a gender pay gap discrimination burnout and depression,DocSandyB,2019-11-08,20:03:46,negative,0.8729690909385681,neutral,0.47848233580589294,sadness,0.9026802778244019,negative,0.9960326552391052,negative,0.6110250353813171,negative
439,439,we mourn another kevin dickman died a broken man and alone in a city grappling with a housing crisis cause of death rip kevin,DocSandyB,2019-11-09,13:30:35,negative,0.9599031209945679,negative,0.9215794801712036,sadness,0.9913615584373474,negative,0.8171570301055908,negative,0.608728289604187,negative
440,440,my biracial child had a haircut this weekend amp today his daycare teacher lamented that shes lost her personal hand massage whoever needs to hear this resist the urge to touch or ask if you can touch a biracial childs hair it is not your plaything,DrNadiaChaudhri,2019-11-11,14:00:23,negative,0.8027069568634033,negative,0.8614168167114258,sadness,0.9849272966384888,negative,0.9995301961898804,neutral,0.3616003394126892,negative
441,441,thanks for this excellent thread it is unacceptable that your income along with other  can affect the type of death you will have we need to directly address these inequities so we can achieve our vision of as an essential human right,AmitAryaMD,2019-11-12,23:18:45,neutral,0.6017845869064331,neutral,0.4027590751647949,joy,0.737273097038269,positive,0.996010422706604,negative,0.43217670917510986,neutral
442,442,medical culture can be toxic especially for trainees leading to burnout amp mental health problems physicians who are ill cannot provide quality care we need to create psychologically safe supportive organizational cultures to thrive amp provide best care,DocSandyB,2019-11-15,16:21:45,negative,0.9233838319778442,negative,0.8941692113876343,joy,0.44965749979019165,negative,0.9913217425346375,negative,0.50191330909729,negative
443,443,alto asado chabon tremendous bbq dude,RodrigoBagur,2019-11-17,21:05:38,positive,0.9709092378616333,neutral,0.8415029644966125,joy,0.9387630224227905,positive,0.998866081237793,neutral,0.637514054775238,neutral
444,444,they turned to canada and began to focus on threats to children in canada they highlighted suicide depression amp anxiety child abuse poverty discrimination and bullying and thenand this really wowed methey turned to the role of in protecting child rights,BrucePSquires,2019-11-19,15:58:13,negative,0.8709733486175537,negative,0.5975110530853271,fear,0.3689740300178528,positive,0.9797903299331665,negative,0.38841962814331055,negative
445,445,one of the major problems we identified when we discussed this was the fact that they excluded intraoperative deaths which is a significant population that most often dies from hemorrhage interesting concept but again limited by this and the small sample single centre etc,KateMckMD,2019-11-21,23:54:16,negative,0.9309900999069214,negative,0.8412681818008423,joy,0.6974318623542786,negative,0.9946909546852112,negative,0.4189321994781494,negative
446,446,while i agree with informing the sdm about probability of death we should also ask would he have wanted to live in this way we need to clarify what survival actually looks like and if this is compatible with the patients values amp beliefs,AmitAryaMD,2019-11-22,11:01:10,neutral,0.8847000002861023,neutral,0.8248514533042908,joy,0.9925790429115295,negative,0.9999173879623413,negative,0.3468494117259979,negative
447,447,in sudbury reading news of passing of dr ruth kajander  mix of sadness amp appreciatn of chance to have met albeit briefly one of st women active in  will never forget blunt wisdoms you taught in our drive to airport rest well ruth,Psych_MD,2019-11-25,06:15:28,positive,0.5055497884750366,neutral,0.5447205305099487,joy,0.7370060682296753,positive,0.8721058368682861,negative,0.43648409843444824,positive
448,448,its a scary place i legit got stuck in a stairwell there last week i hope you made it off campus but if youre seriously lost then i can give you a hand,DrNadiaChaudhri,2019-11-25,18:38:43,negative,0.9677417278289795,negative,0.6622120141983032,sadness,0.996940016746521,positive,0.9249879121780396,negative,0.3723480999469757,negative
449,449,dawn is a registered social worker she knows much more than the average person about mental health and helping people in distress but when her eldest sons issues emerged she felt lost,mch_childrens,2019-11-26,13:16:50,neutral,0.7395531535148621,neutral,0.5430007576942444,sadness,0.9982366561889648,positive,0.7281952500343323,negative,0.380878210067749,neutral
450,450,in  we do not discuss the harms of hospital transfer often enough these include  loss of muscle mass per week risk of delerium hospital acquired infections pressure sores unnecessary tests or treatments risk of death in,AmitAryaMD,2019-11-26,14:03:29,negative,0.9689925312995911,negative,0.8850142955780029,sadness,0.970618486404419,negative,0.6399350762367249,negative,0.5256438851356506,negative
451,451,can you imagine accessing mental health support via the internet tomorrow join the discussion on evidence on for depression as well as current clinical practice in canada issues considerations and experiences register here,OntarioHealthOH,2019-11-26,21:00:34,neutral,0.9646371603012085,neutral,0.8177517652511597,joy,0.8027734160423279,negative,0.538081705570221,positive,0.38335660099983215,neutral
452,452,a sad touching story,IBmectin,2019-11-28,02:08:32,negative,0.7668699622154236,negative,0.4527759850025177,sadness,0.41011032462120056,positive,0.9977879524230957,negative,0.5115909576416016,negative
453,453,thanks we lost our welshie earlier this year great friends enjoy,PackerTamar,2019-12-01,18:27:14,positive,0.9331163763999939,positive,0.8980976939201355,joy,0.5433108806610107,positive,0.9925211071968079,neutral,0.5370851159095764,positive
454,454,automatically done in my hospitalvoted against i lost,sebpoule,2019-12-03,02:03:23,negative,0.934494137763977,negative,0.5157830715179443,sadness,0.7838944792747498,positive,0.9366142153739929,negative,0.42278939485549927,negative
455,455,i almost booked really cheap tickets to kingston ontario when my destination was kingston jamaica that would have been a sad spring break,DrNadiaChaudhri,2019-12-05,13:53:22,negative,0.877954363822937,negative,0.42865151166915894,sadness,0.9965102076530457,negative,0.8904056549072266,negative,0.3902234733104706,negative
456,456,distress is the th vital sign important for and  palliative care clinicians can address grief pain as well the social determinants of health across the trajectory of the illness,AmitAryaMD,2019-12-05,14:49:28,neutral,0.9004549980163574,neutral,0.7087588310241699,joy,0.800559937953949,positive,0.9971051812171936,negative,0.4661412835121155,neutral
457,457,the child amp youth mental health team at helped to create a protocol for youth in our community who are at high risk for suicide,HamHealthSci,2019-12-06,12:00:07,neutral,0.7750745415687561,neutral,0.73150634765625,fear,0.8636830449104309,positive,0.9971644282341003,negative,0.36748313903808594,neutral
458,458,i did  between h and h on a week day true sad story special access programme never had a demand for this drug i started from scratch,sebpoule,2019-12-06,12:40:16,negative,0.5185794234275818,negative,0.6919893026351929,anger,0.5861154794692993,negative,0.996924102306366,negative,0.35754966735839844,negative
459,459,thinking of these lost souls today and praying one day misogyny will be an unknown word,DrLoriBrotto,2019-12-06,15:29:14,negative,0.978111743927002,negative,0.5628080368041992,sadness,0.9967190623283386,negative,0.9864561557769775,negative,0.46754759550094604,negative
460,460,the child and youth mental health team at helped to create a protocol for youth in our community who are high risk for suicide,HamHealthSci,2019-12-06,21:00:17,neutral,0.6969929337501526,neutral,0.721896767616272,fear,0.48031145334243774,positive,0.997452437877655,negative,0.39962947368621826,neutral
461,461, respectfully i disagree with this assertion research has demonstrated some of the benefits of early  quality of life aggressive care at  survival  patient satisfaction caregiver depression amp stress burden,AmitAryaMD,2019-12-07,14:41:23,neutral,0.849068284034729,neutral,0.536827564239502,anger,0.9940491914749146,positive,0.9643169045448303,negative,0.41981062293052673,neutral
462,462,incredibly saddened by this loss my heart goes out to his family and friends you are absolutely right  we need a culture change in medicine amp this issue has risen to the top of our priorities in at the board retreat in october,DocSandyB,2019-12-11,22:21:24,negative,0.6877550482749939,neutral,0.47381219267845154,joy,0.5019109845161438,positive,0.9869819283485413,negative,0.5291126370429993,negative
